X1,X2,X3
-0.05615648500414053,0.01661830357328939,0.35006984101249694
0.4595035163003258,0.3138309411717902,0.20819166675732204
-0.4188004706507325,-0.14375562112267187,-0.028617596501610415
-0.2752462628993638,0.2798018282070761,0.19222698989739953
-0.14018193827350528,-0.3765644980435711,0.6792680783180678
-0.08757885524592912,-0.05727462482448035,0.081553324871078
0.29126489300564246,0.47169362403097226,-0.020122407452959123
-0.305420270727634,-0.10844788768914057,-0.39521902517631313
0.24300391053613968,-0.23000170954273697,0.2520110899864929
-0.39408002553512245,-0.25554724773482573,-0.23412836404071818
-0.4070882048546519,0.45037773380852975,-0.29843339913649747
-0.12869160008704314,0.23805338411619198,0.21639043804070318
-0.3613831601153166,-0.1523190597684904,0.01552645294008867
-0.3570221303420298,-0.13055660307653288,-0.18734660290586555
-0.035218735669975465,-0.5704306378306234,0.22296999023394798
-0.43673930830731156,-0.07026874237302741,-0.4747873707043795
-0.27784162589843386,0.30662949462558287,0.12064948637372709
0.32690400655001023,-0.44936508803047837,0.22855283546444213
-0.1775421505238374,0.20502246752793943,0.553124331076832
0.2706934510112422,0.10698224140314942,-0.09190742732404465
-0.3158223343603843,0.3151234052008136,-0.6974943357490204
-0.38944231527209777,-0.14278595286748025,0.19352911708967185
-0.24571598743329087,0.03247321819813215,0.13093305743607953
0.2616778210545258,0.2704523135306138,0.1502085688227714
0.2385530500293575,0.08342971221496637,0.2576876488001287
-0.298553554449712,0.13178413635067163,-0.3950055140771678
0.7418811473648856,-0.09017121133326055,-0.44481129817390314
-0.19684614383734758,-0.060780901891293836,0.1873062874306706
-0.22490288813062526,-0.1474885241573414,0.06814137183060645
0.5368061602999181,0.005020785643676129,-0.008451158303420272
-0.29139299323173906,-0.012632269262711606,-0.2831206431724013
-0.2255549450574928,-0.07516952123058857,0.1817415963060368
-0.19522593802328736,-0.48407114922707084,0.24414765039505926
-0.6813681697134695,-0.3274524705699032,0.128776832254631
0.374979890344853,-0.0348065087691236,-0.23943601437948892
-0.3339804385502796,0.23421587413180345,0.15374157616983808
-0.04413141121757164,-0.21227473027437294,0.057830508282113655
-0.03621438914009306,-0.13465340855464006,0.037801307487971
-0.12995052241169996,-0.029150509291970283,0.18444075596816678
-0.2966707564448695,0.19092541751746944,0.11450020974346566
0.3691725319250612,0.3425770495110355,0.0608875553002471
0.12949736514534463,0.04140143071084285,0.17615491446514633
-0.04365351040749541,-0.017782755315916377,-0.18999702830816387
-0.013097308496700544,-0.19250182409727232,-0.17082705349887814
0.35117907169600526,0.06578234860832612,0.11028343928808193
0.5440758789834282,-0.08255333410170552,-0.34194355750006966
0.2404730764801961,0.014261292049165413,0.1367435051980452
0.15954009624127147,-0.21231026556606106,-0.1589947257000917
0.4537604098698936,0.21702617229588214,-0.1899382620922877
-0.011669483707534845,-0.10742378819334464,0.004334770768145507
-0.21498695163296727,-0.35353723905228834,0.3011127386172733
-0.14138949297097458,-0.027196281899235102,0.10688885069414544
0.5465784150067348,-0.26044915481396463,0.2582378768143977
-0.3367941548368067,0.09725843301627332,-0.16745982588768513
0.054588358900508255,0.2693009862778686,-0.5319959063715061
-0.3855101018245062,0.09980585715344967,-0.13968125856734387
0.3967820468394396,-0.05205865832302826,-0.5102205165967024
-0.3583347049344938,-0.19885400144843787,0.22680553786434204
-0.5721109155650224,-0.12347083188920886,-0.18181995723076316
-0.03958630611996089,0.4449695026807171,0.20047692232276543
-0.23699530028003962,0.2135364983461014,-0.6001530630178553
0.19259823222345637,-0.23651686316512108,-0.0651303439291375
-0.0660355776354628,-0.2205370749082675,-0.4674527436874102
-0.08780229093670694,0.06661379942765483,-0.7363957339242102
-0.654566905736528,0.007430462206864212,-0.7529978648680591
-0.36249906091489126,0.010943953433884069,0.1805904684031497
0.1196226374985294,0.1221983702698348,-0.3036129970035485
-0.2400363809490469,-0.2453805164201208,-0.42876417672350875
0.013064901702127929,-0.18498965557349475,-0.5825699600780041
0.25678527030206066,0.20901977802537797,-0.2888307410684933
-0.26184860568785545,0.0602557390213747,-0.014740317696878648
-0.2503929188089887,-0.062094929307069294,-0.4767312167712403
-0.3536353767691859,-0.028429128943946776,-0.0775035701720112
-0.24166264988277064,0.13262681453947328,0.0875177072388865
0.30393453885905813,0.05890913657913787,0.20339559603394225
-0.3711050090129365,-0.1521291372774879,-0.17401395469321798
0.3574353935066499,-0.25872033286022694,-0.1766945359024764
0.2333104430714085,0.16618828445218517,-0.2520064098883964
-0.6832328659434408,-0.2692354934329376,0.043427486958049655
-0.2703057163027365,0.43676901104628224,-0.5581492779855226
0.03676486185493036,-0.25509007122365435,-0.45124844861182845
0.05101774460798872,-0.13929175896572354,-0.31986348127688247
-0.14207584402230788,0.22977124340696461,-0.03676467844315409
-0.33762332389593935,0.30815316243840374,0.05307865015134927
0.11350928471039197,0.009925095750790461,0.33151997884790546
0.38705032924907584,-0.5820353376635604,-0.07322614904100984
0.12671757367668918,-0.03172000574146182,-0.4688265105453854
-0.18726449515568303,-0.4583526716867734,0.053457891618435144
0.022984450576334886,-0.11407737557370164,0.25149557413395934
-0.41311547830811307,0.1787080381509945,0.3533905013557167
0.5707202989890994,0.1668463502969342,-0.21750304424858213
-0.5877980222750421,0.022526357917595184,0.04562903661090084
-0.06372497541206425,0.04908857872264394,-0.676767010467367
0.15143947611487651,0.1305910657730315,-0.307369105873026
-0.4022017795373194,-0.08974896793301763,-0.24136825612809523
-0.30433724257621436,-0.08529162363778552,0.6000370776408487
0.27230726218295775,0.2568526714898673,0.5502491175345683
0.217179413678682,0.10084865384088985,-0.1277378479457239
0.35638524883699896,0.25811808042263157,-0.44329947610544196
0.12936984011751637,0.08378182148527999,0.22003603586787174
-0.16987293189362268,0.08010141559670661,-0.6555392704502829
0.3788198231242406,0.1759629623468795,-0.7035077604673865
-0.2720871065992039,0.15145807791431945,-0.3728157124183704
0.10901498183543817,0.36752037948266897,-0.4382496892594224
0.36933414102336315,0.12575560379228937,-0.060669240826346824
-0.16960159365954589,-0.10496005307614151,-0.34861557135957
0.12015687516479819,-0.08806501763292736,-0.17027042064610776
0.27698881121862357,-0.2079703154134286,0.046536037870807845
-0.06377667202011163,0.04653206353055368,-0.6889180080017266
0.1756553379124514,-0.1550631350688528,-0.03861030414459321
-0.32060307753345674,-0.28612685996670245,-0.1610626109328982
0.3167256003971259,0.13649428087799734,-0.4088843877369597
0.1849206974598603,0.3164226240082231,-0.3656816522926376
0.4294282127251211,-0.3490316227188951,0.020838767047706153
-0.4480422485084332,0.20602727594485623,0.27926166973371935
-0.05419471287696831,0.04322469266297087,0.1257185414141779
0.6246415397581634,-0.22508434445460485,-0.06937432185529657
-0.3311934341379133,-0.15257088393775295,-0.44079278647606723
-0.3926950243410949,-0.044816946020115135,0.047872783526146934
